% Model:              normal_decel_full_geometry.mph
% Version:            COMSOL 5.2.1.262
% Date:               Jun 25 2017, 20:25
% Dimension:          3
% Nodes:              2541
% Expressions:        3
% Description:        Electric field, x component, Electric field, y component, Electric field, z component
% Length unit:        mm
% x                       y                        z                        es.Ex (V/m)              es.Ey (V/m)              es.Ez (V/m)
0.7000000000000001        0.6000000000000001       -5.461                   1.295455035011885E7      -4194.077089935541       11693.78980793897
0.8                       0.6000000000000001       -5.461                   1.3499780672913179E7     -2410.9341628029943      -2008.3856102749705
0.9000000000000001        0.6000000000000001       -5.461                   1.4199219033818673E7     -19921.852393604815      7601.26315677166
1                         0.6000000000000001       -5.461                   1.5034367152800083E7     2.2378791354498506E-8    126.13769028412901
0                         0.7000000000000001       -5.461                   1.140753371969885E7      3322.142678610049        -1942.6176119532902
0.1                       0.7000000000000001       -5.461                   1.1443619768822342E7     4707.306575557217        -10439.430321076885
0.2                       0.7000000000000001       -5.461                   1.152044632809642E7      961.083030635491         -2902.535585595295
0.30000000000000004       0.7000000000000001       -5.461                   1.166065765854729E7      -415.09551244974136      700.7029893551953
0.4                       0.7000000000000001       -5.461                   1.187451491638848E7      -151.96478350833058      1728.6533822864294
0.5                       0.7000000000000001       -5.461                   1.2162121493541278E7     12310.611284237355       -21593.467964774463
0.6000000000000001        0.7000000000000001       -5.461                   1.2497909898989951E7     -11181.747290089726      7712.511743051931
0.7000000000000001        0.7000000000000001       -5.461                   1.2963190048517086E7     4010.7385307848454       3037.2566997930408
0.8                       0.7000000000000001       -5.461                   1.34859654049716E7       -16508.815583758056      -12963.619379479438
0.9000000000000001        0.7000000000000001       -5.461                   1.4190754430131096E7     -4083.087125979364       -7941.974528903142
1                         0.7000000000000001       -5.461                   1.503299646333623E7      -8.595286692174516E-9    126.1261901626134
0                         0.8                      -5.461                   1.1410490989535656E7     3857.4971759568434       -5140.202498815488
0.1                       0.8                      -5.461                   1.1422216115672773E7     -10350.596005861647      23046.991775153205
0.2                       0.8                      -5.461                   1.1526368198302645E7     8183.156499521574        -4508.506656462327
0.30000000000000004       0.8                      -5.461                   1.1664830365438333E7     2516.3127844308037       1121.4603347703815
0.4                       0.8                      -5.461                   1.1868402671108864E7     67.80286005465314        -11444.151854680851
0.5                       0.8                      -5.461                   1.2157118127248768E7     -10906.72340871673       -18387.51046201773
0.6000000000000001        0.8                      -5.461                   1.250057522402694E7      9517.474823193625        12673.004858315457
0.7000000000000001        0.8                      -5.461                   1.2957211944898166E7     -762.1085451859981       13946.08535951376
0.8                       0.8                      -5.461                   1.3503756485148238E7     9508.915693454444        -14478.278364492464
0.9000000000000001        0.8                      -5.461                   1.4181959072973266E7     16268.54789153859        -9343.883471548557
1                         0.8                      -5.461                   1.5067027063342422E7     -4.1765842710073795E-8   126.41170544501597
0                         0.9000000000000001       -5.461                   1.1414453290331472E7     5106.71262792917         -1491.9876655695261
0.1                       0.9000000000000001       -5.461                   1.1430088436534816E7     4814.692301238538        1825.3051284141839
0.2                       0.9000000000000001       -5.461                   1.152808495956853E7      3163.4663098757446       -515.113181817811
0.30000000000000004       0.9000000000000001       -5.461                   1.1663690236064233E7     5485.854069836438        2800.3742195144296
0.4                       0.9000000000000001       -5.461                   1.1885570782323714E7     6003.776857495308        533.7271837815642
0.5                       0.9000000000000001       -5.461                   1.2161889522068527E7     366.07026688940823       -7551.265686381608
0.6000000000000001        0.9000000000000001       -5.461                   1.2518513624262791E7     10002.517864665017       15947.826393321157
0.7000000000000001        0.9000000000000001       -5.461                   1.2942848515664192E7     8103.486289910972        1803.6591124404222
0.8                       0.9000000000000001       -5.461                   1.3517222831876565E7     -10808.214965000749      -30579.449160743505
0.9000000000000001        0.9000000000000001       -5.461                   1.4191581379799578E7     5009.737896159291        13731.818462491035
1                         0.9000000000000001       -5.461                   1.5068613958047956E7     -5.209790064068757E-8    126.4250193693963
0                         1                        -5.461                   1.1418664315909054E7     4160.648193851113        -11288.017896589823
0.1                       1                        -5.461                   1.143891109260712E7      5052.667714019306        -3507.3642918285914
0.2                       1                        -5.461                   1.152474132668744E7      5900.53751025768         -1733.4606405082159
0.30000000000000004       1                        -5.461                   1.1668460460199278E7     6164.882659768686        -1479.195069537498
0.4                       1                        -5.461                   1.1865003210791446E7     -635.7964283749461       5512.931285887957
0.5                       1                        -5.461                   1.2158230604426797E7     -11649.017266718205      33107.51300537493
0.6000000000000001        1                        -5.461                   1.2513368143176647E7     -5657.137187045068       33770.9492752105
0.7000000000000001        1                        -5.461                   1.2950795123970361E7     818.3231379184872        5907.589762948453
0.8                       1                        -5.461                   1.3505535327099944E7     4915.602464471012        -10389.022842779756
0.9000000000000001        1                        -5.461                   1.4194556022502564E7     -8445.672151811305       7437.9685944047815
1                         1                        -5.461                   1.5034628416289166E7     3.849020223135245E-8     25834.000919654965
0                         0                        -5.187950000000001       1.1195039320349969E7     5073.60964634933         -1067.2494006038178
0.1                       0                        -5.187950000000001       1.1243536396300785E7     8659.056817765348        -149831.8761882498
0.2                       0                        -5.187950000000001       1.1311254125261212E7     2608.8895463263325       -303321.60160541453
0.30000000000000004       0                        -5.187950000000001       1.1437472686105222E7     5589.813568342477        -458344.3766015568
0.4                       0                        -5.187950000000001       1.1628430821999982E7     1730.2065987926908       -634689.9582576752
0.5                       0                        -5.187950000000001       1.1866878434000075E7     3635.7067761626095       -819518.3135575801
0.6000000000000001        0                        -5.187950000000001       1.2188937516537093E7     2995.530981078744        -1033067.4737543091
0.7000000000000001        0                        -5.187950000000001       1.2578311002258142E7     -4332.343935795128       -1310188.6215689518
0.8                       0                        -5.187950000000001       1.3059187996419683E7     9660.924867358059        -1597884.8402049495
0.9000000000000001        0                        -5.187950000000001       1.3604368909278922E7     7593.3785455189645       -1946035.127128508
1                         0                        -5.187950000000001       1.4303234822654888E7     429.79790019989014       -2403164.925380023
0                         0.1                      -5.187950000000001       1.1201405340789607E7     4017.1607844096143       849.9476613376755
0.1                       0.1                      -5.187950000000001       1.1240421921099458E7     7809.26452969166         -149430.09345466085
0.2                       0.1                      -5.187950000000001       1.1308092862825288E7     1808.0596134259831       -295400.6713657016
0.30000000000000004       0.1                      -5.187950000000001       1.143933943511005E7      6380.725969838706        -453499.47301333875
0.4                       0.1                      -5.187950000000001       1.1623563461414797E7     4478.263564240187        -630012.1874848325
0.5                       0.1                      -5.187950000000001       1.1864199954799803E7     6824.89276765706         -822679.7215467242
0.6000000000000001        0.1                      -5.187950000000001       1.2180582332903795E7     -7625.507774870843       -1040647.76710692
0.7000000000000001        0.1                      -5.187950000000001       1.2570558688840184E7     -3028.2011623084545      -1301498.4648282845
0.8                       0.1                      -5.187950000000001       1.3052747162023872E7     -2566.0520681515336      -1599198.2584913874
0.9000000000000001        0.1                      -5.187950000000001       1.3597224872654138E7     7013.6074092537165       -1951914.5059531226
1                         0.1                      -5.187950000000001       1.4299840750972014E7     -2054.140533158323       -2396199.6320032133
0                         0.2                      -5.187950000000001       1.1205343437677603E7     995.4740841440507        6443.626529528759
0.1                       0.2                      -5.187950000000001       1.1239968768551162E7     -4739.206536923535       -145159.56978069618
0.2                       0.2                      -5.187950000000001       1.1297137841125371E7     2608.023933634162        -295727.7884728145
0.30000000000000004       0.2                      -5.187950000000001       1.1441430156079292E7     2159.3144116586773       -452393.70046710037
0.4                       0.2                      -5.187950000000001       1.1632598149950467E7     2960.9733875971287       -639440.9534512088
0.5                       0.2                      -5.187950000000001       1.1877606597898874E7     1555.5372290946543       -823891.2432658486
0.6000000000000001        0.2                      -5.187950000000001       1.2173548296692094E7     -3238.057750225067       -1043286.0439497586
0.7000000000000001        0.2                      -5.187950000000001       1.2591792408990208E7     27146.06025147438        -1288030.66688798
0.8                       0.2                      -5.187950000000001       1.3052341416277543E7     215.33233667710118       -1598470.2117251614
0.9000000000000001        0.2                      -5.187950000000001       1.3634108928648353E7     7519.968525573611        -1977284.0248481445
1                         0.2                      -5.187950000000001       1.4309999214635799E7     -1214.4120205153824      -2420986.5767836156
0                         0.30000000000000004      -5.187950000000001       1.1199676983190108E7     -1708.352552736178       5748.650279631838
0.1                       0.30000000000000004      -5.187950000000001       1.1233785808606295E7     1140.2689220639877       -139625.40423019603
0.2                       0.30000000000000004      -5.187950000000001       1.130619578368555E7      2040.0562714971602       -297139.01191336254
0.30000000000000004       0.30000000000000004      -5.187950000000001       1.1431088481720658E7     3709.112378783466        -457843.2603633688
0.4                       0.30000000000000004      -5.187950000000001       1.1633712782133285E7     -1247.1731803640723      -632804.397006005
0.5                       0.30000000000000004      -5.187950000000001       1.1872047401081435E7     4229.44532226678         -825031.6195793375
0.6000000000000001        0.30000000000000004      -5.187950000000001       1.2186593209689956E7     1719.9105281308293       -1035445.8885855488
0.7000000000000001        0.30000000000000004      -5.187950000000001       1.2572870050589964E7     4650.248167872429        -1296697.4193551168
0.8                       0.30000000000000004      -5.187950000000001       1.3049627825447029E7     812.6985647538677        -1599155.2815512456
0.9000000000000001        0.30000000000000004      -5.187950000000001       1.360862905072825E7      -377.2144485525787       -1954466.3073829152
1                         0.30000000000000004      -5.187950000000001       1.4307400426001228E7     -1143.7290765400976      -2395252.4466112545
0                         0.4                      -5.187950000000001       1.1214151910330769E7     2081.3757267385663       -8896.859232268296
0.1                       0.4                      -5.187950000000001       1.1230298123381626E7     232.23756776703522       -135970.35941544338
0.2                       0.4                      -5.187950000000001       1.13000792523795E7       3057.2440138063394       -294849.6175475139
0.30000000000000004       0.4                      -5.187950000000001       1.1427058924344886E7     935.2619642938807        -459178.0318385055
0.4                       0.4                      -5.187950000000001       1.1637916671472508E7     170.0940135391429        -635922.0197473159
0.5                       0.4                      -5.187950000000001       1.1861687488212654E7     6277.205871492624        -824331.0238281256
0.6000000000000001        0.4                      -5.187950000000001       1.217422192067584E7      3378.9830809235573       -1038097.6832215376
0.7000000000000001        0.4                      -5.187950000000001       1.2568598740778722E7     6548.864583101124        -1302639.310361199
0.8                       0.4                      -5.187950000000001       1.3047150029198326E7     -5562.159105360508       -1604230.3743538707
0.9000000000000001        0.4                      -5.187950000000001       1.360831333515568E7      3538.6268797842786       -1956391.0338412188
1                         0.4                      -5.187950000000001       1.4298864917040631E7     -4945.524306088686       -2399542.281521678
0                         0.5                      -5.187950000000001       1.1192503148471177E7     8641.938970880117        1907.6620703451626
0.1                       0.5                      -5.187950000000001       1.1234625087190744E7     10622.338829923421       -133890.2215626901
0.2                       0.5                      -5.187950000000001       1.1309702157437399E7     6674.980289796673        -298639.87900023005
0.30000000000000004       0.5                      -5.187950000000001       1.143206586352026E7      5750.929560648277        -460036.595240082
0.4                       0.5                      -5.187950000000001       1.1624551196778527E7     3751.2770307627507       -630718.3845336
0.5                       0.5                      -5.187950000000001       1.1876897353861324E7     -16628.42174469307       -819189.5240879357
0.6000000000000001        0.5                      -5.187950000000001       1.2190689738258969E7     -700.8600494777784       -1069130.179049939
0.7000000000000001        0.5                      -5.187950000000001       1.2589991542948926E7     10482.311708324589       -1285665.717605466
0.8                       0.5                      -5.187950000000001       1.3043203583564375E7     607.0641045095399        -1596631.4212964475
0.9000000000000001        0.5                      -5.187950000000001       1.3625274111548528E7     3761.4001317378134       -1966784.1740046442
1                         0.5                      -5.187950000000001       1.4292439782637015E7     9136.639241695404        -2401589.1964999586
0                         0.6000000000000001       -5.187950000000001       1.1201072535126042E7     2858.635719482787        10283.206662490898
0.1                       0.6000000000000001       -5.187950000000001       1.1235006847473342E7     -186.56201652658638      -151222.13666389853
0.2                       0.6000000000000001       -5.187950000000001       1.1311543160688724E7     4205.069653360755        -304905.46408429975
0.30000000000000004       0.6000000000000001       -5.187950000000001       1.1424108477402743E7     671.2700862288475        -459643.3876045495
0.4                       0.6000000000000001       -5.187950000000001       1.1627229365073767E7     3843.8552238866687       -624808.2264982932
0.5                       0.6000000000000001       -5.187950000000001       1.1870696476387087E7     2420.5892059728503       -823148.9282686035
0.6000000000000001        0.6000000000000001       -5.187950000000001       1.2183721357045066E7     3086.095901247114        -1046619.5288879946
0.7000000000000001        0.6000000000000001       -5.187950000000001       1.2585198595265567E7     4287.62982276082         -1275350.7856221497
0.8                       0.6000000000000001       -5.187950000000001       1.304119114141019E7      6857.093388962559        -1591629.9997724043
0.9000000000000001        0.6000000000000001       -5.187950000000001       1.3620800712377664E7     16248.52515116334        -1959465.92139519
1                         0.6000000000000001       -5.187950000000001       1.4290459577135524E7     -245.01848319836427      -2406118.371877391
0                         0.7000000000000001       -5.187950000000001       1.1196893008142292E7     4569.667326831026        -603.1969234277494
0.1                       0.7000000000000001       -5.187950000000001       1.1237835828209365E7     6865.371791454032        -144034.65101785772
0.2                       0.7000000000000001       -5.187950000000001       1.130503028676213E7      2105.223781629           -297827.94434258714
0.30000000000000004       0.7000000000000001       -5.187950000000001       1.1428515258022353E7     3324.1725549823605       -460241.77191351354
0.4                       0.7000000000000001       -5.187950000000001       1.162694921248201E7      2251.547209762968        -627937.415694165
0.5                       0.7000000000000001       -5.187950000000001       1.1879825220073443E7     7676.429524812382        -843823.8803121634
0.6000000000000001        0.7000000000000001       -5.187950000000001       1.2173041702141251E7     -9658.07356633246        -1034442.5952421408
0.7000000000000001        0.7000000000000001       -5.187950000000001       1.2584245922356814E7     -598.1833524781981       -1281628.4274196904
0.8                       0.7000000000000001       -5.187950000000001       1.3081232460362187E7     792.5093160774559        -1598085.4619967816
0.9000000000000001        0.7000000000000001       -5.187950000000001       1.3562960502005145E7     9059.676284261048        -1981194.2281136177
1                         0.7000000000000001       -5.187950000000001       1.4292640287007377E7     -2279.5954311884852      -2408464.3451316897
0                         0.8                      -5.187950000000001       1.1199926550038835E7     2836.3124196924036       1206.116759245284
0.1                       0.8                      -5.187950000000001       1.1235860510447716E7     4387.812769380398        -147795.63543782057
0.2                       0.8                      -5.187950000000001       1.131528440474237E7      5448.9764487843495       -307502.4094511997
0.30000000000000004       0.8                      -5.187950000000001       1.1421215008881861E7     658.2398152137175        -457404.0615046697
0.4                       0.8                      -5.187950000000001       1.1622374438422907E7     3077.987149335444        -629800.4248482101
0.5                       0.8                      -5.187950000000001       1.18737618694298E7       645.6750958659686        -836784.7298481585
0.6000000000000001        0.8                      -5.187950000000001       1.2186207998255357E7     5955.797284478322        -1028132.2363549718
0.7000000000000001        0.8                      -5.187950000000001       1.2577360634492964E7     278.0814331844449        -1303600.480425913
0.8                       0.8                      -5.187950000000001       1.3019028942816019E7     -1738.4663045108318      -1583279.7945353128
0.9000000000000001        0.8                      -5.187950000000001       1.3607596351584341E7     -732.5753906111613       -1964060.9529611133
1                         0.8                      -5.187950000000001       1.4299548808017785E7     4704.84485684207         -2410913.5539403986
0                         0.9000000000000001       -5.187950000000001       1.1196999587560825E7     5848.5035041520605       4516.80150664039
0.1                       0.9000000000000001       -5.187950000000001       1.1238582406566244E7     -5620.592852460686       -154757.31991276145
0.2                       0.9000000000000001       -5.187950000000001       1.1312798297197957E7     269.59382128715515       -303424.845989177
0.30000000000000004       0.9000000000000001       -5.187950000000001       1.1425231410545893E7     4302.650173068047        -460110.8445641672
0.4                       0.9000000000000001       -5.187950000000001       1.1615327203894123E7     6887.2994052395225       -628380.0655449182
0.5                       0.9000000000000001       -5.187950000000001       1.1872100230092756E7     4037.7202094756067       -822244.1872732956
0.6000000000000001        0.9000000000000001       -5.187950000000001       1.218239279683099E7      6322.588061158545        -1043782.1028293595
0.7000000000000001        0.9000000000000001       -5.187950000000001       1.2588190288495108E7     -6536.6599620729685      -1315497.6021116972
0.8                       0.9000000000000001       -5.187950000000001       1.3031661288658857E7     2371.857100918889        -1596897.951441735
0.9000000000000001        0.9000000000000001       -5.187950000000001       1.3619346728075467E7     -246.66328014433384      -1969580.2508605123
1                         0.9000000000000001       -5.187950000000001       1.4294120279228259E7     -548.3062985464766       -2413123.1087909383
0                         1                        -5.187950000000001       1.1186960145148212E7     8398.21132422518         907.4571724995039
0.1                       1                        -5.187950000000001       1.1236195174385082E7     4360.344421817688        -151377.13763863884
0.2                       1                        -5.187950000000001       1.1314438765318535E7     1101.24483277509         -311426.1325521143
0.30000000000000004       1                        -5.187950000000001       1.1428353507658139E7     3474.073834168259        -466351.73690450273
0.4                       1                        -5.187950000000001       1.1642674235550083E7     15211.235953677446       -626949.0004603118
0.5                       1                        -5.187950000000001       1.1839425574718334E7     -11593.121942032129      -843659.8231679313
0.6000000000000001        1                        -5.187950000000001       1.2183207690798242E7     2299.7039126921445       -1039123.0607028333
0.7000000000000001        1                        -5.187950000000001       1.2570171582178058E7     2992.4114225693047       -1300694.658713594
0.8                       1                        -5.187950000000001       1.303952677342014E7      -4131.481161652133       -1575176.464332819
0.9000000000000001        1                        -5.187950000000001       1.3636790123877093E7     -1851.9111894179468      -1957838.2190863974
1                         1                        -5.187950000000001       1.4294088777852412E7     345.2139845343236        -2411553.579067357
0                         0                        -4.9149                  1.0631159045172475E7     4676.516841275152        -605.1319202091545
0.1                       0                        -4.9149                  1.0652733206162063E7     4050.1544052455574       -274388.60345827416
0.2                       0                        -4.9149                  1.0700708327618407E7     -10753.024628226645      -557572.2611088324
0.30000000000000004       0                        -4.9149                  1.0788449298746608E7     5018.573060347233        -830308.2389597846
0.4                       0                        -4.9149                  1.0925825473032283E7     5593.305705115199        -1135714.5354706924
0.5                       0                        -4.9149                  1.1097982751097914E7     784.3960901834071        -1467228.5018827738
0.6000000000000001        0                        -4.9149                  1.1310976796004068E7     1801.1941412407905       -1843261.7936075479
0.7000000000000001        0                        -4.9149                  1.1559458730523743E7     2040.9011278729886       -2270261.982632421
0.8                       0                        -4.9149                  1.1851021290950224E7     -4117.547779977322       -2744298.873937372
0.9000000000000001        0                        -4.9149                  1.2183913863037843E7     -4244.680898159742       -3296381.50937875
1                         0                        -4.9149                  1.2556300031495966E7     4895.509767845273        -3970867.643711522
0                         0.1                      -4.9149                  1.0635113375819221E7     4942.165911755408        -4386.114605144132
0.1                       0.1                      -4.9149                  1.0651177733780717E7     5706.912985664632        -268299.89365877584
0.2                       0.1                      -4.9149                  1.070358469706306E7      9308.658131361706        -546137.7462179943
0.30000000000000004       0.1                      -4.9149                  1.079417726184666E7      2688.684973826632        -834614.9653791753
0.4                       0.1                      -4.9149                  1.0930333638722735E7     8464.1808632873          -1131888.3130238885
0.5                       0.1                      -4.9149                  1.1100744730139673E7     362.17330320359906       -1467086.6756629834
0.6000000000000001        0.1                      -4.9149                  1.1309110129987285E7     767.037762068212         -1845519.6463461816
0.7000000000000001        0.1                      -4.9149                  1.156378965380718E7      5997.85594701767         -2255225.198607169
0.8                       0.1                      -4.9149                  1.1846541173084032E7     4395.717285256833        -2735752.4417218715
0.9000000000000001        0.1                      -4.9149                  1.218033124775371E7      446.3569801244885        -3303580.0429264307
1                         0.1                      -4.9149                  1.2569169631177947E7     1769.2725902497768       -3959136.0856444687
0                         0.2                      -4.9149                  1.0626327260681638E7     3595.072510300204        14463.806470520794
0.1                       0.2                      -4.9149                  1.0639479711804744E7     4695.592109611665        -276744.47128040437
0.2                       0.2                      -4.9149                  1.0709738247283746E7     4767.245369027834        -543975.9741741866
0.30000000000000004       0.2                      -4.9149                  1.079453219713736E7      5380.160598538816        -838138.2172807166
0.4                       0.2                      -4.9149                  1.0930851426547134E7     6568.773815784603        -1141219.4643284846
0.5                       0.2                      -4.9149                  1.10968574534287E7       5046.908252645284        -1469999.3612647653
0.6000000000000001        0.2                      -4.9149                  1.1315204080798093E7     7007.104999624193        -1846787.9561076313
0.7000000000000001        0.2                      -4.9149                  1.155716786506482E7      8643.468224360553        -2257948.0563303307
0.8                       0.2                      -4.9149                  1.1860423370343808E7     2025.8493060036149       -2726609.1230782494
0.9000000000000001        0.2                      -4.9149                  1.2179488988498297E7     2028.1987811884128       -3305854.284394592
1                         0.2                      -4.9149                  1.258476611563289E7      -13488.829631388187      -3979683.005293831
0                         0.30000000000000004      -4.9149                  1.0629694197458427E7     2492.2980817242933       -1349.0868293743551
0.1                       0.30000000000000004      -4.9149                  1.0650433736484505E7     3199.003877900541        -260404.44360361993
0.2                       0.30000000000000004      -4.9149                  1.070703735001988E7      3212.6392990723252       -545248.2652532831
0.30000000000000004       0.30000000000000004      -4.9149                  1.0790078135993715E7     1055.7321034446359       -831994.2816095799
0.4                       0.30000000000000004      -4.9149                  1.0924290748851795E7     3246.4091552179307       -1136643.3789262772
0.5                       0.30000000000000004      -4.9149                  1.1104921194814065E7     6491.173197999597        -1465746.1052304925
